@relation citibike_discretized-8bins-eqwidth-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute dayinyear numeric
@attribute hour numeric
@attribute TemperatureF numeric
@attribute 'Dew PointF' numeric
@attribute Humidity numeric
@attribute 'Sea Level PressureIn' numeric
@attribute VisibilityMPH numeric
@attribute 'Wind SpeedMPH' numeric
@attribute 'Gust SpeedMPH' numeric
@attribute PrecipitationIn numeric
@attribute Events=Fog-Rain numeric
@attribute Events=Rain numeric
@attribute Events=Snow numeric
@attribute Events=Fog-Snow numeric
@attribute Events=Fog numeric
@attribute 'Conditions=Mostly Cloudy' numeric
@attribute Conditions=Overcast numeric
@attribute 'Conditions=Light Rain' numeric
@attribute 'Conditions=Heavy Rain' numeric
@attribute 'Conditions=Scattered Clouds' numeric
@attribute Conditions=Clear numeric
@attribute 'Conditions=Partly Cloudy' numeric
@attribute Conditions=Rain numeric
@attribute Conditions=Haze numeric
@attribute Conditions=Unknown numeric
@attribute 'Conditions=Light Snow' numeric
@attribute Conditions=Snow numeric
@attribute 'Conditions=Heavy Snow' numeric
@attribute 'Conditions=Light Freezing Rain' numeric
@attribute Conditions=Fog numeric
@attribute numtrips {'\'(-inf-550.375]\'','\'(550.375-1099.75]\'','\'(1099.75-1649.125]\'','\'(1649.125-2198.5]\'','\'(2198.5-2747.875]\'','\'(2747.875-3297.25]\'','\'(3297.25-3846.625]\'','\'(3846.625-inf)\''}

@data
0.14011,0.217391,0.731472,0.859783,0.689655,0.643275,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.142857,0.086957,0.785177,0.926087,0.724138,0.590643,0.897959,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.142857,0.217391,0.773362,0.926087,0.758621,0.567251,0.897959,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.145604,0,0.75188,0.91413,0.793103,0.48538,0.693878,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.145604,0.130435,0.742213,0.880435,0.724138,0.491228,0.795918,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.148352,0.043478,0.709989,0.740217,0.45977,0.637427,1,0.315068,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.148352,0.173913,0.667025,0.706522,0.471264,0.672515,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.151099,0.043478,0.676692,0.782609,0.632184,0.748538,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.151099,0.217391,0.645542,0.794565,0.747126,0.77193,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.151099,1,0.731472,0.752174,0.436782,0.695906,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.153846,0.130435,0.700322,0.761957,0.517241,0.666667,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.153846,0.956522,0.763695,0.902174,0.724138,0.520468,0.795918,0.26484,?,0.033898,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.156593,0.043478,0.75188,0.902174,0.758621,0.48538,0.795918,0.26484,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.156593,0.217391,0.742213,0.902174,0.781609,0.45614,0.897959,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.159341,0.086957,0.75188,0.892391,0.724138,0.479532,0.795918,0,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.159341,0.217391,0.75188,0.91413,0.793103,0.479532,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.162088,0.043478,0.731472,0.926087,0.896552,0.497076,0.489796,0,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.162088,0.173913,0.731472,0.926087,0.896552,0.526316,0.489796,0.315068,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.164835,0.043478,0.709989,0.859783,0.747126,0.561404,1,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.164835,0.173913,0.709989,0.859783,0.747126,0.555556,1,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.167582,0.043478,0.763695,0.91413,0.758621,0.473684,0.897959,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.167582,0.173913,0.742213,0.91413,0.816092,0.467836,0.897959,0.26484,0.052174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.167582,0.304348,0.75188,0.902174,0.758621,0.48538,0.591837,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.17033,0.086957,0.785177,0.926087,0.724138,0.450292,1,0,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.17033,0.217391,0.763695,0.926087,0.793103,0.45614,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.17033,0.347826,0.796992,0.93587,0.724138,0.48538,1,0,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.173077,0.086957,0.763695,0.957609,0.885057,0.432749,0.591837,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.173077,0.217391,0.773362,0.957609,0.850575,0.426901,0.591837,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.173077,0.347826,0.796992,0.957609,0.781609,0.426901,0.489796,0,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.175824,0.043478,0.763695,0.947826,0.850575,0.432749,0.897959,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.175824,0.173913,0.731472,0.93587,0.91954,0.397661,0.285714,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.178571,0,0.688507,0.772826,0.574713,0.491228,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.178571,0.130435,0.676692,0.782609,0.632184,0.508772,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.181319,0,0.731472,0.772826,0.482759,0.532164,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.181319,0.130435,0.700322,0.782609,0.574713,0.520468,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.184066,0,0.645542,0.608696,0.321839,0.654971,1,0.525114,0.152174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.184066,0.130435,0.580021,0.632609,0.494253,0.666667,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.186813,0.043478,0.613319,0.66413,0.494253,0.631579,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.186813,0.173913,0.603652,0.684783,0.563218,0.625731,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.186813,0.304348,0.625134,0.696739,0.54023,0.619883,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.18956,0.130435,0.700322,0.772826,0.551724,0.473684,1,0.26484,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.18956,0.26087,0.688507,0.772826,0.574713,0.461988,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.192308,0,0.645542,0.608696,0.321839,0.614035,1,0.420091,0.1,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.192308,0.130435,0.591837,0.642391,0.482759,0.643275,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.192308,1,0.700322,0.804348,0.632184,0.654971,1,0.159817,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.195055,0.086957,0.700322,0.828261,0.689655,0.654971,1,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.195055,0.217391,0.688507,0.859783,0.816092,0.637427,1,0.420091,?,0.016949,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.197802,0.086957,0.80666,0.93587,0.701149,0.602339,0.693878,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.197802,0.217391,0.785177,0.93587,0.758621,0.608187,0.591837,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.200549,0.086957,0.80666,0.91413,0.643678,0.526316,0.693878,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.200549,0.217391,0.785177,0.91413,0.701149,0.520468,0.693878,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.203297,0.043478,0.709989,0.892391,0.850575,0.362573,0.795918,0.369863,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.203297,0.173913,0.676692,0.880435,0.91954,0.350877,0.795918,0.159817,?,0.084746,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.206044,0.043478,0.580021,0.66413,0.563218,0.48538,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.206044,0.173913,0.558539,0.654348,0.586207,0.502924,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.206044,0.304348,0.548872,0.642391,0.586207,0.532164,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.208791,0.086957,0.538131,0.642391,0.609195,0.637427,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.208791,0.217391,0.516649,0.642391,0.666667,0.654971,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.208791,1,0.645542,0.730435,0.574713,0.619883,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.211538,0.086957,0.625134,0.752174,0.678161,0.590643,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.211538,0.217391,0.634801,0.772826,0.712644,0.584795,1,0.369863,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.214286,0.043478,0.548872,0.608696,0.505747,0.730994,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.214286,0.173913,0.506982,0.556522,0.471264,0.748538,1,0.474886,0.052174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.217033,0,0.548872,0.654348,0.62069,0.766082,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.217033,0.130435,0.528464,0.642391,0.643678,0.754386,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.21978,0,0.591837,0.718478,0.678161,0.672515,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.21978,0.130435,0.570354,0.684783,0.643678,0.654971,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.222527,0,0.634801,0.752174,0.655172,0.602339,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.222527,0.130435,0.613319,0.752174,0.712644,0.608187,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.225275,0.043478,0.645542,0.794565,0.747126,0.567251,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.225275,0.173913,0.613319,0.782609,0.804598,0.54386,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.225275,0.304348,0.645542,0.794565,0.747126,0.538012,1,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.228022,0.043478,0.667025,0.870652,0.91954,0.380117,0.163265,0.26484,?,0.152542,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.228022,0.173913,0.634801,0.828261,0.885057,0.380117,1,0.210046,?,0.016949,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.228022,0.304348,0.613319,0.772826,0.781609,0.403509,1,0.420091,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.230769,0.043478,0.528464,0.598913,0.528736,0.520468,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.230769,0.173913,0.506982,0.632609,0.666667,0.532164,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.233516,0,0.528464,0.620652,0.586207,0.584795,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.233516,0.130435,0.495166,0.632609,0.701149,0.584795,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.236264,0,0.613319,0.598913,0.356322,0.526316,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.236264,0.130435,0.548872,0.654348,0.62069,0.520468,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.239011,0,0.603652,0.752174,0.747126,0.526316,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.239011,0.130435,0.580021,0.730435,0.747126,0.526316,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.241758,0,0.591837,0.740217,0.747126,0.619883,1,0,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.241758,0.130435,0.570354,0.740217,0.804598,0.631579,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.244505,0.043478,0.603652,0.730435,0.678161,0.71345,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.244505,0.173913,0.570354,0.706522,0.701149,0.71345,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.244505,0.304348,0.580021,0.730435,0.747126,0.736842,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.247253,0.130435,0.591837,0.752174,0.781609,0.672515,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.247253,0.26087,0.580021,0.761957,0.850575,0.666667,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.25,0,0.580021,0.730435,0.747126,0.608187,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.25,0.130435,0.570354,0.752174,0.850575,0.596491,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.25,1,0.625134,0.740217,0.655172,0.555556,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.252747,0.086957,0.613319,0.730435,0.655172,0.549708,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.252747,0.217391,0.613319,0.730435,0.655172,0.549708,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.255495,0.086957,0.667025,0.772826,0.632184,0.532164,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.255495,0.217391,0.645542,0.752174,0.62069,0.532164,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.258242,0.086957,0.709989,0.782609,0.551724,0.578947,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.258242,0.217391,0.645542,0.761957,0.655172,0.602339,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.260989,0.086957,0.688507,0.782609,0.597701,0.584795,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.260989,0.217391,0.667025,0.804348,0.712644,0.584795,0.897959,0,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.263736,0.130435,0.667025,0.838043,0.816092,0.578947,0.693878,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.263736,0.26087,0.655209,0.828261,0.816092,0.590643,0.591837,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.266484,0.086957,0.667025,0.85,0.850575,0.619883,0.387755,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.266484,0.217391,0.667025,0.85,0.850575,0.596491,0.387755,0.159817,?,0,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.266484,1,0.709989,0.880435,0.816092,0.596491,0.489796,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.269231,0.086957,0.700322,0.892391,0.885057,0.573099,0.591837,0.315068,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.269231,0.217391,0.700322,0.880435,0.850575,0.549708,0.591837,0,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.271978,0,0.613319,0.66413,0.494253,0.567251,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.271978,0.130435,0.570354,0.654348,0.563218,0.602339,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.274725,0,0.580021,0.608696,0.436782,0.748538,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.274725,0.130435,0.558539,0.620652,0.505747,0.754386,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.277473,0,0.570354,0.66413,0.586207,0.719298,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.277473,0.130435,0.548872,0.675,0.678161,0.725146,1,0.315068,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.28022,0,0.613319,0.740217,0.678161,0.596491,1,0.369863,0.2,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.28022,0.130435,0.613319,0.740217,0.678161,0.596491,1,0.420091,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.282967,0,0.667025,0.642391,0.344828,0.602339,1,0.474886,0.2,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.282967,0.130435,0.625134,0.642391,0.425287,0.614035,1,0.369863,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.282967,0.26087,0.603652,0.586957,0.356322,0.631579,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.285714,0.086957,0.591837,0.718478,0.678161,0.725146,1,0.474886,0.152174,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.285714,0.217391,0.570354,0.696739,0.678161,0.74269,1,0.420091,0.1,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.285714,1,0.570354,0.675,0.62069,0.777778,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.288462,0.086957,0.538131,0.684783,0.735632,0.777778,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.288462,0.217391,0.528464,0.66413,0.701149,0.777778,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.291209,0,0.548872,0.718478,0.804598,0.707602,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.291209,0.130435,0.538131,0.718478,0.83908,0.690058,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.293956,0,0.558539,0.718478,0.770115,0.625731,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.293956,0.130435,0.570354,0.718478,0.735632,0.608187,1,0.26484,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.296703,0,0.625134,0.804348,0.83908,0.508772,0.897959,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.296703,0.130435,0.625134,0.804348,0.83908,0.508772,0.591837,0.159817,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.299451,0,0.667025,0.838043,0.816092,0.368421,1,0.210046,?,0,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.299451,0.130435,0.645542,0.718478,0.54023,0.397661,1,0.474886,0.4,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.302198,0,0.558539,0.598913,0.45977,0.549708,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.302198,0.130435,0.538131,0.608696,0.528736,0.54386,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.302198,0.26087,0.528464,0.608696,0.551724,0.538012,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.304945,0,0.591837,0.752174,0.781609,0.432749,0.897959,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.304945,0.130435,0.548872,0.620652,0.528736,0.438596,1,0.525114,0.3,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.304945,0.26087,0.506982,0.598913,0.574713,0.479532,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
